sAddress,rAddress,sMACs,rMACs,sIPs,rIPs,protocol,startDate,endDate,start,end,startOffset,endOffset,duration,sPackets,rPackets,sBytesSum,rBytesSum,sBytesMax,rBytesMax,sBytesMin,rBytesMin,sBytesAvg,rBytesAvg,sLoad,rLoad,sPayloadSum,rPayloadSum,sPayloadMax,rPayloadMax,sPayloadMin,rPayloadMin,sPayloadAvg,rPayloadAvg,sInterPacketAvg,rInterPacketAvg,sttl,rttl,sAckRate,rAckRate,sUrgRate,rUrgRate,sFinRate,rFinRate,sPshRate,rPshRate,sSynRate,rSynRate,sRstRate,rRstRate,sWinTCP,rWinTCP,sFragmentRate,rFragmentRate,sAckDelayMax,rAckDelayMax,sAckDelayMin,rAckDelayMin,sAckDelayAvg,rAckDelayAvg,IT_B_Label,IT_M_Label,NST_B_Label,NST_M_Label
198.18.134.12,198.18.134.15,b8:27:eb:5b:50:19,b8:27:eb:15:88:9c,198.18.134.12,198.18.134.15,IPV4-TCP,2023-03-10 11:00:18.444174,2023-03-10 11:00:18.943497,1678442418.444174,1678442418.943497,1844.365351,1844.864674,0.499324,8,20,520,1160,65,64,65,52,65.0,58.0,8331.266,18585.131,104,120,13,12,13,0,13.0,6.0,0.0004163128989083426,0.02628015217028166,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,509.0,502.0,0.0,0.0,0.0,0.496,0.0,0.0,0.000446,0.062282,1,BAD-SSH,0,Normal
198.18.134.11,198.18.134.12,b8:27:eb:6d:4f:4b,b8:27:eb:5b:50:19,198.18.134.11,198.18.134.12,IPV4-TCP,2023-03-10 11:00:18.413187,2023-03-10 11:00:18.903070,1678442418.413187,1678442418.90307,1844.334364,1844.824247,0.489884,32,24,1886,1476,65,65,52,52,58.938,61.5,30799.131,24103.668,222,228,13,13,0,0,6.938,9.5,0.015784286683605563,0.017452779023543648,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,0.562,0.75,0.0,0.0,0.0,0.0,503.312,505.5,0.0,0.0,0.197,0.199,0.0,0.0,0.014668,0.036685,1,BAD-SSH,0,Normal
198.18.134.42,224.0.0.22,00:07:7c:8c:43:63,01:00:5e:00:00:16,198.18.134.42,224.0.0.22,IPV4-2,2023-03-10 11:00:18.056577,2023-03-10 11:00:18.207159,1678442418.056577,1678442418.207159,1843.977754,1844.128336,0.150583,2,0,80,0,40,,40,,40.0,,4250.146,0.0,16,0,8,,8,,8.0,,0.15058207511901855,,,,,,,,,,,,,,,,,,0.0,,,,,,,,1,BAD-SSH,0,Normal
b8:27:eb:15:88:9c,ff:ff:ff:ff:ff:ff,b8:27:eb:15:88:9c,ff:ff:ff:ff:ff:ff,,,ARP,2023-03-10 11:00:18.320588,2023-03-10 11:00:18.320592,1678442418.320588,1678442418.320592,1844.241765,1844.241769,5e-06,3,0,180,0,60,,60,,60.0,,299084224.938,0.0,0,0,0,,0,,0.0,,1.9073486328125e-06,,,,,,,,,,,,,,,,,,,,,,,,,,1,BAD-SSH,0,Normal
198.18.134.11,198.18.134.15,b8:27:eb:6d:4f:4b,b8:27:eb:15:88:9c,198.18.134.11,198.18.134.15,IPV4-TCP,2023-03-10 11:00:18.936037,2023-03-10 11:00:19.435543,1678442418.936037,1678442419.435543,1844.857214,1845.35672,0.499507,16,32,1040,1856,65,64,65,52,65.0,58.0,16656.423,29725.309,208,192,13,12,13,0,13.0,6.0,0.033253924051920576,0.016102260158907984,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,509.0,502.0,0.0,0.0,0.001,0.491,0.0,0.0,0.000589,0.031098,1,BAD-SSH,0,Normal
198.18.134.12,198.18.134.15,b8:27:eb:5b:50:19,b8:27:eb:15:88:9c,198.18.134.12,198.18.134.15,IPV4-TCP,2023-03-10 11:00:18.944199,2023-03-10 11:00:19.444002,1678442418.944199,1678442419.444002,1844.865376,1845.365179,0.499804,12,22,780,1264,65,64,65,52,65.0,57.455,12484.898,20231.938,156,120,13,12,13,0,13.0,5.455,0.045416528528386894,0.023780947639828638,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.455,0.0,0.0,0.0,0.0,509.0,502.0,0.0,0.0,0.001,0.495,0.0,0.0,0.000549,0.045313,1,BAD-SSH,0,Normal
198.18.134.11,198.18.134.12,b8:27:eb:6d:4f:4b,b8:27:eb:5b:50:19,198.18.134.11,198.18.134.12,IPV4-TCP,2023-03-10 11:00:18.967276,2023-03-10 11:00:19.371517,1678442418.967276,1678442419.371517,1844.888453,1845.292694,0.404242,40,26,2348,1634,65,65,52,52,58.7,62.846,46467.233,32337.078,268,282,13,13,0,0,6.7,10.846,0.010365149913690029,0.016131677627563477,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,0.55,0.846,0.0,0.0,0.0,0.0,502.7,506.846,0.0,0.0,0.198,0.2,0.0,0.0,0.023548,0.017177,1,BAD-SSH,0,Normal
198.18.134.11,198.18.134.15,b8:27:eb:6d:4f:4b,b8:27:eb:15:88:9c,198.18.134.11,198.18.134.15,IPV4-TCP,2023-03-10 11:00:19.436049,2023-03-10 11:00:19.935565,1678442419.436049,1678442419.935565,1845.357226,1845.856742,0.499517,16,32,1040,1856,65,64,65,52,65.0,58.0,16656.089,29724.713,208,192,13,12,13,0,13.0,6.0,0.03324999809265137,0.016106228674611738,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,509.0,502.0,0.0,0.0,0.001,0.492,0.0,0.0,0.000522,0.031134,1,BAD-SSH,0,Normal
198.18.134.12,198.18.134.15,b8:27:eb:5b:50:19,b8:27:eb:15:88:9c,198.18.134.12,198.18.134.15,IPV4-TCP,2023-03-10 11:00:19.444202,2023-03-10 11:00:19.944197,1678442419.444202,1678442419.944197,1845.365379,1845.865374,0.499996,10,16,650,952,65,64,65,52,65.0,59.5,10400.083,15232.122,130,120,13,12,13,0,13.0,7.5,0.05546334054734972,0.03333299954732259,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.625,0.0,0.0,0.0,0.0,509.0,502.0,0.0,0.0,0.001,0.495,0.0,0.0,0.000532,0.076902,1,BAD-SSH,0,Normal
198.18.134.11,198.18.134.12,b8:27:eb:6d:4f:4b,b8:27:eb:5b:50:19,198.18.134.11,198.18.134.12,IPV4-TCP,2023-03-10 11:00:19.501775,2023-03-10 11:00:19.971930,1678442419.501775,1678442419.97193,1845.422952,1845.893107,0.470156,42,30,2478,1866,65,65,52,52,59.0,62.2,42164.728,31751.163,294,306,13,13,0,0,7.0,10.2,0.01145168630088248,0.016193167916659652,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,0.571,0.8,0.0,0.0,0.0,0.0,503.0,506.2,0.0,0.0,0.197,0.199,0.001,0.0,0.020295,0.028872,1,BAD-SSH,0,Normal
198.18.134.11,198.18.134.15,b8:27:eb:6d:4f:4b,b8:27:eb:15:88:9c,198.18.134.11,198.18.134.15,IPV4-TCP,2023-03-10 11:00:19.936104,2023-03-10 11:00:19.984382,1678442419.936104,1678442419.984382,1845.857281,1845.905559,0.048279,14,24,910,1392,65,64,65,52,65.0,58.0,150790.652,230659.986,182,144,13,12,13,0,13.0,6.0,0.0005094638237586388,0.0020843485127324643,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,509.0,502.0,0.0,0.0,0.001,0.042,0.0,0.0,0.000536,0.003866,1,BAD-SSH,0,Normal
198.18.134.12,198.18.134.15,b8:27:eb:5b:50:19,b8:27:eb:15:88:9c,198.18.134.12,198.18.134.15,IPV4-TCP,2023-03-10 11:00:19.944485,2023-03-10 11:00:19.948551,1678442419.944485,1678442419.948551,1845.865662,1845.869728,0.004067,8,16,520,928,65,64,65,52,65.0,58.0,1022869.38,1825428.433,104,96,13,12,13,0,13.0,6.0,0.0004558563232421875,0.00027106602986653647,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,509.0,502.0,0.0,0.0,0.001,0.001,0.0,0.0,0.000466,0.000455,1,BAD-SSH,0,Normal
198.18.134.11,198.18.134.12,b8:27:eb:6d:4f:4b,b8:27:eb:5b:50:19,198.18.134.11,198.18.134.12,IPV4-TCP,2023-03-10 11:00:20.101713,2023-03-10 11:00:20.571935,1678442420.101713,1678442420.571935,1846.02289,1846.493112,0.470223,42,30,2478,1866,65,65,52,52,59.0,62.2,42158.721,31746.64,294,306,13,13,0,0,7.0,10.2,0.011450703551129596,0.016195034158640896,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,0.571,0.8,0.0,0.0,0.0,0.0,503.0,506.2,0.0,0.0,0.197,0.199,0.001,0.0,0.020298,0.028908,1,BAD-SSH,0,Normal
198.18.134.11,198.18.134.15,b8:27:eb:6d:4f:4b,b8:27:eb:15:88:9c,198.18.134.11,198.18.134.15,IPV4-TCP,2023-03-10 11:00:20.466709,2023-03-10 11:00:20.942913,1678442420.466709,1678442420.942913,1846.387886,1846.86409,0.476205,32,60,2080,3504,65,64,65,52,65.0,58.4,34942.923,58865.385,416,384,13,12,13,0,13.0,6.4,0.015328030432424238,0.008062459654727225,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.533,0.0,0.0,0.0,0.0,509.0,502.0,0.0,0.0,0.001,0.456,0.0,0.0,0.000555,0.01629,1,BAD-SSH,0,Normal
198.18.134.11,198.18.134.12,b8:27:eb:6d:4f:4b,b8:27:eb:5b:50:19,198.18.134.11,198.18.134.12,IPV4-TCP,2023-03-10 11:00:20.701758,2023-03-10 11:00:21.171569,1678442420.701758,1678442421.171569,1846.622935,1847.092746,0.469812,42,30,2478,1866,65,65,52,52,59.0,62.2,42195.584,31774.398,294,306,13,13,0,0,7.0,10.2,0.01144119588340201,0.016181140110410493,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,0.571,0.8,0.0,0.0,0.0,0.0,503.0,506.2,0.0,0.0,0.197,0.2,0.001,0.0,0.020351,0.02889,1,BAD-SSH,0,Normal
198.18.134.12,198.18.134.15,b8:27:eb:5b:50:19,b8:27:eb:15:88:9c,198.18.134.12,198.18.134.15,IPV4-TCP,2023-03-10 11:00:20.478662,2023-03-10 11:00:20.948210,1678442420.478662,1678442420.94821,1846.399839,1846.869387,0.469549,20,40,1300,2320,65,64,65,52,65.0,58.0,22148.914,39527.292,260,240,13,12,13,0,13.0,6.0,0.0246686809941342,0.012039691973955203,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,509.0,502.0,0.0,0.0,0.001,0.459,0.0,0.0,0.000476,0.024621,1,BAD-SSH,0,Normal
198.18.134.11,198.18.134.12,b8:27:eb:6d:4f:4b,b8:27:eb:5b:50:19,198.18.134.11,198.18.134.12,IPV4-TCP,2023-03-10 11:00:21.300985,2023-03-10 11:00:21.770398,1678442421.300985,1678442421.770398,1847.222162,1847.691575,0.469414,40,30,2374,1866,65,65,52,52,59.35,62.2,40458.972,31801.366,294,306,13,13,0,0,7.35,10.2,0.012005231319329677,0.01618664840172077,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,0.6,0.8,0.0,0.0,0.0,0.0,503.05,506.2,0.0,0.0,0.197,0.2,0.0,0.0,0.021304,0.028989,1,BAD-SSH,0,Normal
198.18.134.11,198.18.134.15,b8:27:eb:6d:4f:4b,b8:27:eb:15:88:9c,198.18.134.11,198.18.134.15,IPV4-TCP,2023-03-10 11:00:20.984314,2023-03-10 11:00:21.442643,1678442420.984314,1678442421.442643,1846.905491,1847.36382,0.45833,16,34,1040,1960,65,64,65,52,65.0,57.647,18152.861,34211.161,208,192,13,12,13,0,13.0,5.647,0.0005129337310791016,0.01388875643412272,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.471,0.0,0.0,0.0,0.0,509.0,502.0,0.0,0.0,0.001,0.001,0.0,0.0,0.000554,0.00039,1,BAD-SSH,0,Normal
198.18.134.12,198.18.134.15,b8:27:eb:5b:50:19,b8:27:eb:15:88:9c,198.18.134.12,198.18.134.15,IPV4-TCP,2023-03-10 11:00:21.443012,2023-03-10 11:00:21.447821,1678442421.443012,1678442421.447821,1847.364189,1847.368998,0.00481,10,20,650,1160,65,64,65,52,65.0,58.0,1081102.941,1929352.941,130,120,13,12,13,0,13.0,6.0,0.00044986936781141494,0.00025310014423571135,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,509.0,502.0,0.0,0.0,0.001,0.001,0.0,0.0,0.000489,0.000404,1,BAD-SSH,0,Normal
198.18.134.11,198.18.134.12,b8:27:eb:6d:4f:4b,b8:27:eb:5b:50:19,198.18.134.11,198.18.134.12,IPV4-TCP,2023-03-10 11:00:21.813069,2023-03-10 11:00:22.303313,1678442421.813069,1678442422.303313,1847.734246,1848.22449,0.490245,32,24,1886,1476,65,65,52,52,58.938,61.5,30776.454,24085.921,222,228,13,13,0,0,6.938,9.5,0.01578857821802939,0.017475304396256157,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,0.562,0.75,0.0,0.0,0.0,0.0,503.312,505.5,0.0,0.0,0.197,0.199,0.001,0.0,0.014724,0.036725,1,BAD-SSH,0,Normal
198.18.134.11,198.18.134.15,b8:27:eb:6d:4f:4b,b8:27:eb:15:88:9c,198.18.134.11,198.18.134.15,IPV4-TCP,2023-03-10 11:00:21.934166,2023-03-10 11:00:21.943647,1678442421.934166,1678442421.943647,1847.855343,1847.864824,0.009482,16,32,1040,1856,65,64,65,52,65.0,58.0,877456.344,1565922.09,208,192,13,12,13,0,13.0,6.0,0.0005685329437255859,0.00030583720053395917,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,509.0,502.0,0.0,0.0,0.001,0.001,0.001,0.0,0.000575,0.000461,1,BAD-SSH,0,Normal
198.18.134.12,198.18.134.15,b8:27:eb:5b:50:19,b8:27:eb:15:88:9c,198.18.134.12,198.18.134.15,IPV4-TCP,2023-03-10 11:00:21.943866,2023-03-10 11:00:22.443417,1678442421.943866,1678442422.443417,1847.865043,1848.364594,0.499552,10,16,650,976,65,64,65,52,65.0,61.0,10409.326,15630.003,130,144,13,12,13,0,13.0,9.0,0.0004378954569498698,0.03330340385437012,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.75,0.0,0.0,0.0,0.0,509.0,502.0,0.0,0.0,0.001,0.495,0.0,0.0,0.000452,0.077379,1,BAD-SSH,0,Normal
198.18.134.11,198.18.134.12,b8:27:eb:6d:4f:4b,b8:27:eb:5b:50:19,198.18.134.11,198.18.134.12,IPV4-TCP,2023-03-10 11:00:22.367513,2023-03-10 11:00:22.771814,1678442422.367513,1678442422.771814,1848.28869,1848.692991,0.404302,40,26,2348,1634,65,65,52,52,58.7,62.846,46460.3,32332.253,268,282,13,13,0,0,6.7,10.846,0.010366696577805739,0.016122560501098632,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,0.55,0.846,0.0,0.0,0.0,0.0,502.7,506.846,0.0,0.0,0.198,0.199,0.0,0.0,0.02355,0.017069,1,BAD-SSH,0,Normal
198.18.134.11,198.18.134.15,b8:27:eb:6d:4f:4b,b8:27:eb:15:88:9c,198.18.134.11,198.18.134.15,IPV4-TCP,2023-03-10 11:00:22.434302,2023-03-10 11:00:22.934232,1678442422.434302,1678442422.934232,1848.355479,1848.855409,0.499931,16,24,1040,1464,65,64,65,52,65.0,61.0,16642.3,23427.237,208,216,13,12,13,0,13.0,9.0,0.0005275249481201172,0.02173608282338018,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.75,0.0,0.0,0.0,0.0,509.0,502.0,0.0,0.0,0.001,0.491,0.0,0.0,0.000554,0.048875,1,BAD-SSH,0,Normal
198.18.134.12,198.18.134.15,b8:27:eb:5b:50:19,b8:27:eb:15:88:9c,198.18.134.12,198.18.134.15,IPV4-TCP,2023-03-10 11:00:22.443941,2023-03-10 11:00:22.943549,1678442422.443941,1678442422.943549,1848.365118,1848.864726,0.499609,10,20,650,1160,65,64,65,52,65.0,58.0,10408.143,18574.533,130,120,13,12,13,0,13.0,6.0,0.0004238817426893446,0.026277780532836914,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,509.0,502.0,0.0,0.0,0.0,0.496,0.0,0.0,0.000404,0.049958,1,BAD-SSH,0,Normal
198.18.134.11,198.18.134.15,b8:27:eb:6d:4f:4b,b8:27:eb:15:88:9c,198.18.134.11,198.18.134.15,IPV4-TCP,2023-03-10 11:00:22.934843,2023-03-10 11:00:23.434271,1678442422.934843,1678442423.434271,1848.85602,1849.355448,0.499429,16,32,1040,1856,65,64,65,52,65.0,58.0,16659.023,29729.95,208,192,13,12,13,0,13.0,6.0,0.000542593002319336,0.016098553134549047,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,509.0,502.0,0.0,0.0,0.001,0.491,0.001,0.0,0.00053,0.031138,1,BAD-SSH,0,Normal
b8:27:eb:15:88:9c,ff:ff:ff:ff:ff:ff,b8:27:eb:15:88:9c,ff:ff:ff:ff:ff:ff,,,ARP,2023-03-10 11:00:19.344470,2023-03-10 11:00:19.344473,1678442419.34447,1678442419.344473,1845.265647,1845.26565,4e-06,3,0,180,0,60,,60,,60.0,,372958156.152,0.0,0,0,0,,0,,0.0,,1.430511474609375e-06,,,,,,,,,,,,,,,,,,,,,,,,,,1,BAD-SSH,0,Normal
198.18.134.12,198.18.134.15,b8:27:eb:5b:50:19,b8:27:eb:15:88:9c,198.18.134.12,198.18.134.15,IPV4-TCP,2023-03-10 11:00:22.944403,2023-03-10 11:00:23.444258,1678442422.944403,1678442423.444258,1848.86558,1849.365435,0.499856,12,22,780,1264,65,64,65,52,65.0,57.455,12483.594,20229.825,156,120,13,12,13,0,13.0,5.455,0.04540155150673606,0.02379147211710612,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.455,0.0,0.0,0.0,0.0,509.0,502.0,0.0,0.0,0.001,0.495,0.0,0.0,0.000416,0.045392,1,BAD-SSH,0,Normal
198.18.134.11,198.18.134.12,b8:27:eb:6d:4f:4b,b8:27:eb:5b:50:19,198.18.134.11,198.18.134.12,IPV4-TCP,2023-03-10 11:00:22.901817,2023-03-10 11:00:23.371378,1678442422.901817,1678442423.371378,1848.822994,1849.292555,0.469562,42,30,2478,1866,65,65,52,52,59.0,62.2,42218.079,31791.338,294,306,13,13,0,0,7.0,10.2,0.011431996415301068,0.016172269295001852,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,0.571,0.8,0.0,0.0,0.0,0.0,503.0,506.2,0.0,0.0,0.197,0.199,0.0,0.0,0.020314,0.028865,1,BAD-SSH,0,Normal
198.18.134.11,198.18.134.15,b8:27:eb:6d:4f:4b,b8:27:eb:15:88:9c,198.18.134.11,198.18.134.15,IPV4-TCP,2023-03-10 11:00:23.434996,2023-03-10 11:00:23.934932,1678442423.434996,1678442423.934932,1849.356173,1849.856109,0.499937,18,22,1170,1336,65,64,65,52,65.0,60.727,18722.355,21378.689,234,192,13,12,13,0,13.0,8.727,0.02940800610710593,0.023753756568545385,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.727,0.0,0.0,0.0,0.0,509.0,502.0,0.0,0.0,0.001,0.492,0.0,0.0,0.000507,0.048936,1,BAD-SSH,0,Normal
198.18.134.12,198.18.134.15,b8:27:eb:5b:50:19,b8:27:eb:15:88:9c,198.18.134.12,198.18.134.15,IPV4-TCP,2023-03-10 11:00:23.445091,2023-03-10 11:00:23.944802,1678442423.445091,1678442423.944802,1849.366268,1849.865979,0.499712,10,22,650,1288,65,64,65,52,65.0,58.545,10405.993,20619.876,130,144,13,12,13,0,13.0,6.545,0.055382887522379555,0.02379576365152995,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.545,0.0,0.0,0.0,0.0,509.0,502.0,0.0,0.0,0.001,0.494,0.0,0.0,0.000577,0.049836,1,BAD-SSH,0,Normal
198.18.134.11,198.18.134.12,b8:27:eb:6d:4f:4b,b8:27:eb:5b:50:19,198.18.134.11,198.18.134.12,IPV4-TCP,2023-03-10 11:00:23.501343,2023-03-10 11:00:23.971779,1678442423.501343,1678442423.971779,1849.42252,1849.892956,0.470437,42,30,2478,1866,65,65,52,52,59.0,62.2,42139.534,31732.191,294,306,13,13,0,0,7.0,10.2,0.0114597111213498,0.016201035729770004,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,0.571,0.8,0.0,0.0,0.0,0.0,503.0,506.2,0.0,0.0,0.198,0.2,0.0,0.0,0.020325,0.028893,1,BAD-SSH,0,Normal
198.18.134.11,198.18.134.15,b8:27:eb:6d:4f:4b,b8:27:eb:15:88:9c,198.18.134.11,198.18.134.15,IPV4-TCP,2023-03-10 11:00:23.935278,2023-03-10 11:00:24.434996,1678442423.935278,1678442424.434996,1849.856455,1850.356173,0.499719,16,32,1040,1856,65,64,65,52,65.0,58.0,16649.359,29712.701,208,192,13,12,13,0,13.0,6.0,0.033249855041503906,0.016093554035309824,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,509.0,502.0,0.0,0.0,0.001,0.491,0.0,0.0,0.000565,0.035504,1,BAD-SSH,0,Normal
198.18.134.12,198.18.134.15,b8:27:eb:5b:50:19,b8:27:eb:15:88:9c,198.18.134.12,198.18.134.15,IPV4-TCP,2023-03-10 11:00:23.945341,2023-03-10 11:00:24.445321,1678442423.945341,1678442424.445321,1849.866518,1850.366498,0.499981,12,22,780,1264,65,64,65,52,65.0,57.455,12480.475,20224.77,156,120,13,12,13,0,13.0,5.455,0.04542580517855557,0.023794628324962798,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.455,0.0,0.0,0.0,0.0,509.0,502.0,0.0,0.0,0.001,0.495,0.0,0.0,0.000449,0.045379,1,BAD-SSH,0,Normal
b8:27:eb:15:88:9c,ff:ff:ff:ff:ff:ff,b8:27:eb:15:88:9c,ff:ff:ff:ff:ff:ff,,,ARP,2023-03-10 11:00:23.444967,2023-03-10 11:00:23.444972,1678442423.444967,1678442423.444972,1849.366144,1849.366149,6e-06,3,0,180,0,60,,60,,60.0,,239728700.582,0.0,0,0,0,,0,,0.0,,2.5033950805664062e-06,,,,,,,,,,,,,,,,,,,,,,,,,,1,BAD-SSH,0,Normal
198.18.134.11,198.18.134.12,b8:27:eb:6d:4f:4b,b8:27:eb:5b:50:19,198.18.134.11,198.18.134.12,IPV4-TCP,2023-03-10 11:00:24.101636,2023-03-10 11:00:24.570730,1678442424.101636,1678442424.57073,1850.022813,1850.491907,0.469095,42,30,2478,1866,65,65,52,52,59.0,62.2,42260.093,31822.976,294,306,13,13,0,0,7.0,10.2,0.01142336682575505,0.016158005286907327,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,0.571,0.8,0.0,0.0,0.0,0.0,503.0,506.2,0.0,0.0,0.197,0.199,0.0,0.0,0.022335,0.028935,1,BAD-SSH,0,Normal
198.18.134.11,198.18.134.15,b8:27:eb:6d:4f:4b,b8:27:eb:15:88:9c,198.18.134.11,198.18.134.15,IPV4-TCP,2023-03-10 11:00:24.435363,2023-03-10 11:00:24.935195,1678442424.435363,1678442424.935195,1850.35654,1850.856372,0.499833,16,24,1040,1440,65,64,65,52,65.0,60.0,16645.562,23047.702,208,192,13,12,13,0,13.0,8.0,0.03323973019917806,0.021731822387031887,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.667,0.0,0.0,0.0,0.0,509.0,502.0,0.0,0.0,0.001,0.491,0.0,0.0,0.000541,0.053704,1,BAD-SSH,0,Normal
198.18.134.12,198.18.134.15,b8:27:eb:5b:50:19,b8:27:eb:15:88:9c,198.18.134.12,198.18.134.15,IPV4-TCP,2023-03-10 11:00:24.445560,2023-03-10 11:00:24.945468,1678442424.44556,1678442424.945468,1850.366737,1850.866645,0.499909,10,18,650,1056,65,64,65,52,65.0,58.667,10401.894,16899.077,130,120,13,12,13,0,13.0,6.667,0.055480771594577365,0.029374936047722313,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.556,0.0,0.0,0.0,0.0,509.0,502.0,0.0,0.0,0.001,0.496,0.0,0.0,0.00052,0.062305,1,BAD-SSH,0,Normal
198.18.134.1,224.0.0.1,00:07:7c:88:6e:83,01:00:5e:00:00:01,198.18.134.1,224.0.0.1,IPV4-2,2023-03-10 11:00:13.120180,2023-03-10 11:00:13.122483,1678442413.12018,1678442413.122483,1839.041357,1839.04366,0.002304,4,0,144,0,36,,36,,36.0,,499973.206,0.0,16,0,4,,4,,4.0,,0.0007677078247070312,,,,,,,,,,,,,,,,,,0.0,,,,,,,,1,BAD-SSH,0,Normal
198.18.134.11,198.18.134.12,b8:27:eb:6d:4f:4b,b8:27:eb:5b:50:19,198.18.134.11,198.18.134.12,IPV4-TCP,2023-03-10 11:00:24.701699,2023-03-10 11:00:25.171646,1678442424.701699,1678442425.171646,1850.622876,1851.092823,0.469948,42,30,2478,1866,65,65,52,52,59.0,62.2,42183.382,31765.21,294,306,13,13,0,0,7.0,10.2,0.01143849186780976,0.016183409197577114,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,0.571,0.8,0.0,0.0,0.0,0.0,503.0,506.2,0.0,0.0,0.197,0.2,0.0,0.0,0.020315,0.028916,1,BAD-SSH,0,Normal
198.18.134.11,198.18.134.15,b8:27:eb:6d:4f:4b,b8:27:eb:15:88:9c,198.18.134.11,198.18.134.15,IPV4-TCP,2023-03-10 11:00:24.935634,2023-03-10 11:00:25.435494,1678442424.935634,1678442425.435494,1850.856811,1851.356671,0.499861,16,32,1040,1856,65,64,65,52,65.0,58.0,16644.626,29704.255,208,192,13,12,13,0,13.0,6.0,0.03326932589213053,0.0161245176869054,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,509.0,502.0,0.0,0.0,0.001,0.491,0.0,0.0,0.000562,0.033171,1,BAD-SSH,0,Normal
198.18.134.12,198.18.134.15,b8:27:eb:5b:50:19,b8:27:eb:15:88:9c,198.18.134.12,198.18.134.15,IPV4-TCP,2023-03-10 11:00:24.946004,2023-03-10 11:00:25.445846,1678442424.946004,1678442425.445846,1850.867181,1851.367023,0.499843,10,18,650,1080,65,64,65,52,65.0,60.0,10403.263,17285.422,130,144,13,12,13,0,13.0,8.0,0.05543224016825358,0.029402480405919692,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.667,0.0,0.0,0.0,0.0,509.0,502.0,0.0,0.0,0.001,0.495,0.0,0.0,0.000523,0.067701,1,BAD-SSH,0,Normal
b8:27:eb:15:88:9c,ff:ff:ff:ff:ff:ff,b8:27:eb:15:88:9c,ff:ff:ff:ff:ff:ff,,,ARP,2023-03-10 11:00:24.464469,2023-03-10 11:00:24.464473,1678442424.464469,1678442424.464473,1850.385646,1850.38565,5e-06,3,0,180,0,60,,60,,60.0,,284972687.001,0.0,0,0,0,,0,,0.0,,2.0265579223632812e-06,,,,,,,,,,,,,,,,,,,,,,,,,,1,BAD-SSH,0,Normal
